Water_Depth_cm,Soil_Moisture_%,Tank_Level_%,ET_mm_day,Rainfall_Predicted_mm,Crop_Stage,CWR_mm
17.25,91.7,55.5,6.55,4.91,1,4.65
0.23,52.3,55.2,9.94,3.09,4,167.71
12.27,92.0,68.3,6.07,0.0,1,36.36
0.0,64.0,63.6,6.89,6.91,5,36.74
5.91,98.7,53.6,6.19,6.79,1,37.31
9.8,92.7,82.0,6.08,0.0,4,61.04
0.0,59.8,26.5,6.79,0.0,5,57.41
11.64,94.5,88.0,6.39,3.99,1,39.06
18.0,95.0,15.2,5.38,5.35,4,0.0
5.56,92.2,56.6,6.15,5.54,1,39.19
9.61,93.2,24.9,5.66,0.0,4,31.3
2.35,98.5,20.9,8.97,12.14,3,0.0
16.87,94.0,59.2,4.78,0.0,4,0.0
0.12,78.6,27.0,5.53,0.0,1,130.84
0.0,84.9,54.6,6.74,9.42,5,7.04
0.0,89.0,78.9,8.67,6.9,5,3.41
4.2,95.8,83.5,9.09,0.0,2,7.96
3.23,90.5,77.6,6.13,0.0,2,9.13
16.17,99.4,68.7,9.46,0.0,4,8.32
14.57,92.6,23.5,6.95,9.99,4,0.0
15.31,98.2,83.7,6.94,17.52,1,0.0
1.63,91.2,29.6,8.66,11.93,2,0.0
2.63,96.7,80.3,6.08,0.0,3,22.77
0.07,58.2,91.4,6.24,0.0,4,169.3
4.42,99.4,98.5,5.14,2.03,3,6.11
0.0,91.1,87.2,5.76,0.63,5,8.13
4.07,93.2,61.9,6.7,1.36,2,8.34
12.64,99.3,75.6,5.03,0.0,1,31.6
0.0,90.2,27.2,6.23,0.0,5,0.0
9.09,95.3,38.4,4.55,8.09,1,23.43
0.0,89.6,53.2,6.24,0.0,5,10.18
0.0,91.5,41.9,5.78,0.0,5,8.78
1.97,94.4,95.5,5.42,0.0,2,18.75
13.88,99.5,96.3,6.23,0.66,1,19.8
0.0,81.0,66.3,6.52,14.86,5,0.0
0.1,56.1,41.9,5.23,0.0,1,199.0
0.38,76.9,92.3,5.79,1.63,4,166.18
0.2,73.7,75.4,5.15,0.0,1,198.01
0.16,73.0,67.4,4.1,0.0,3,58.45
12.11,94.3,69.1,8.92,0.0,4,46.93
0.19,58.1,47.3,6.61,0.0,1,198.11
4.42,95.1,24.4,6.72,2.66,3,3.53
12.62,96.0,23.8,5.14,0.0,4,15.96
2.29,99.8,48.0,5.66,8.31,3,7.0
0.26,59.0,36.3,6.63,0.0,4,167.39
5.59,95.7,91.1,9.25,8.68,4,44.93
0.19,72.1,85.7,6.87,4.1,3,58.14
4.04,96.6,51.5,6.15,0.0,3,9.15
3.25,94.4,60.4,5.09,9.85,2,0.0
3.27,91.2,93.8,6.05,0.0,2,9.05
0.0,68.9,38.7,6.14,0.0,5,83.26
3.55,94.4,49.8,5.94,0.0,3,13.41
0.38,69.0,36.0,6.57,1.78,1,196.2
8.1,95.9,65.2,4.71,0.0,4,76.68
0.0,93.2,66.0,8.72,0.26,5,13.18
3.58,94.1,64.6,6.43,0.0,2,9.43
16.36,98.0,29.2,4.16,8.54,1,0.0
0.0,57.1,21.8,5.08,0.65,5,60.49
3.54,99.9,49.4,6.49,4.93,3,9.18
0.0,65.7,28.2,5.45,5.47,5,34.47
0.02,78.2,40.3,5.19,8.39,2,38.25
15.77,95.1,72.3,6.16,12.65,4,0.0
15.85,99.9,83.3,5.82,11.72,1,0.0
3.16,93.0,38.9,6.53,0.0,2,9.53
14.88,93.1,67.2,4.97,3.34,4,5.79
4.52,97.1,16.0,5.99,1.8,3,3.6
0.0,86.8,48.3,5.62,0.0,5,17.01
12.45,90.4,70.8,9.09,0.0,4,43.21
3.12,90.9,92.5,5.74,0.0,2,8.74
16.56,91.6,49.7,5.2,0.0,4,4.36
7.24,97.9,96.8,6.38,8.61,1,31.34
16.32,92.5,52.9,4.34,0.0,1,7.34
2.99,96.4,59.3,5.86,7.07,2,0.0
12.38,92.4,96.0,8.81,0.62,4,42.98
0.01,66.8,39.8,9.55,7.03,3,59.88
4.56,91.3,74.3,6.14,8.46,3,0.0
0.0,87.8,59.0,5.45,3.67,5,10.38
12.82,96.1,90.9,6.7,0.0,4,31.45
16.41,99.8,53.9,9.7,4.61,4,5.94
3.6,98.4,37.2,6.44,0.0,2,9.44
0.33,78.6,98.2,6.22,0.0,1,196.66
0.0,94.2,83.4,5.24,0.0,5,8.24
0.0,53.3,53.5,5.78,10.27,5,0.0
0.0,94.0,98.6,6.45,0.0,5,9.45
1.81,94.4,28.9,5.41,18.77,2,0.0
0.34,76.7,82.2,4.0,0.0,3,56.57
14.13,90.4,70.4,6.01,0.0,1,17.69
0.08,58.2,59.1,5.02,0.0,1,199.21
16.96,90.6,40.2,4.62,0.0,4,0.0
0.27,74.2,17.2,6.43,0.0,2,47.31
8.41,93.4,90.7,5.1,0.0,1,74.02
13.97,95.0,53.2,5.65,0.0,1,18.92
1.34,90.6,45.6,5.61,15.45,2,0.0
0.0,90.7,47.5,4.14,0.0,5,7.14
0.0,85.1,51.7,6.89,0.0,5,22.63
3.7,96.4,52.2,5.11,0.0,3,11.09
0.29,66.7,38.4,8.73,1.83,2,47.12
0.0,90.6,93.6,5.82,0.0,5,8.82
0.35,62.9,49.7,8.74,0.0,4,166.49
0.0,96.6,40.0,6.18,0.0,5,9.18
0.0,75.5,69.3,5.39,0.0,5,59.99
16.91,94.6,64.6,4.74,11.43,4,0.0
3.12,90.5,50.5,5.93,0.0,2,8.93
3.35,95.2,85.7,5.43,0.0,2,8.43
1.22,99.8,73.7,6.69,17.73,2,0.0
0.0,93.2,79.2,6.9,9.38,5,0.0
1.52,94.1,97.1,9.01,0.0,3,42.29
4.17,95.8,59.6,6.84,0.0,3,9.84
12.4,98.7,80.8,6.21,19.42,4,0.0
14.49,92.8,32.9,6.5,1.7,1,12.91
0.0,78.8,23.8,5.04,7.03,5,7.82
4.34,91.5,19.5,5.57,0.0,3,4.28
5.23,95.1,82.1,4.16,0.0,1,104.83
3.55,90.1,76.9,6.76,0.0,2,9.76
15.53,95.0,91.8,8.91,0.0,4,13.7
4.44,97.3,62.6,9.2,1.34,2,5.62
0.0,88.3,39.0,5.34,0.0,5,12.78
8.75,99.9,65.5,9.49,0.68,1,85.5
3.04,91.9,63.0,6.47,0.0,3,19.09
1.99,96.4,92.5,6.35,0.0,3,29.48
0.0,87.5,52.6,6.15,0.0,5,15.57
2.74,98.2,82.8,5.56,0.0,2,11.11
0.17,75.3,23.1,6.36,2.09,2,48.35
12.83,96.9,84.9,5.37,0.0,1,30.04
12.9,99.3,76.4,5.89,12.31,1,0.0
0.0,81.4,39.3,5.45,0.0,5,39.91
0.0,57.8,74.2,6.49,15.09,5,0.0
3.57,91.5,87.4,6.4,0.0,3,13.74
0.06,83.9,37.2,6.27,0.68,2,49.44
17.9,98.7,86.2,5.19,7.58,4,0.0
0.0,89.7,79.3,5.27,3.91,5,5.11
0.0,83.4,39.5,5.0,9.1,5,8.37
1.74,98.1,35.4,5.91,0.0,2,21.52
4.36,96.2,41.3,6.52,1.95,2,6.37
15.52,97.4,98.4,6.48,3.31,1,6.18
15.04,95.1,63.4,5.02,3.76,1,4.26
0.0,85.1,19.6,5.73,4.56,5,3.38
3.31,93.4,98.1,6.2,0.0,2,9.2
0.0,89.8,34.0,5.62,7.85,5,0.0
4.26,98.8,23.9,6.93,7.73,2,0.0
9.57,96.1,75.4,8.74,0.74,4,74.34
16.46,97.4,71.2,9.45,7.89,4,2.1
0.0,93.7,82.9,5.71,18.19,5,0.0
6.49,90.8,87.9,4.33,5.69,4,34.7
2.76,90.7,15.1,4.77,9.23,2,0.0
1.17,95.5,91.3,9.55,0.49,2,34.91
0.0,74.4,64.2,9.95,0.0,5,80.12
0.0,84.4,17.9,6.51,0.0,5,15.63
0.03,80.8,92.3,6.14,16.17,1,0.0
19.31,91.3,39.0,5.06,0.0,1,6.91
1.23,95.2,42.5,5.98,0.0,3,36.68
0.24,74.4,96.9,5.33,0.0,1,197.55
8.57,92.7,63.6,9.62,1.45,4,84.34
4.45,90.6,76.3,5.07,3.15,3,4.92
0.0,92.8,99.0,6.88,0.77,5,9.11
3.26,97.8,78.5,9.1,3.37,2,10.04
0.28,52.4,56.4,4.89,0.33,4,167.16
0.1,58.9,31.0,9.56,0.0,4,168.98
16.07,95.2,77.4,6.13,6.5,1,0.0
2.7,96.1,60.7,6.34,0.0,2,12.35
5.08,90.1,33.5,8.87,8.94,4,47.0
0.0,78.7,39.6,6.66,7.23,5,16.61
0.0,90.2,37.1,8.7,8.49,5,0.0
0.23,63.3,49.9,5.21,1.59,2,47.73
0.0,89.1,52.8,6.61,0.0,5,11.87
5.78,94.2,75.2,6.41,15.57,3,0.0
18.26,90.1,58.1,4.55,0.0,1,7.55
0.0,93.7,96.1,5.26,0.0,5,8.26
13.54,91.3,57.8,9.22,1.76,4,28.86
0.0,91.8,69.8,5.34,8.65,5,0.0
13.29,97.2,66.3,9.42,0.0,4,33.97
0.0,54.6,38.9,6.72,0.0,5,132.28
12.16,90.1,93.7,5.52,0.0,1,36.94
0.0,97.7,75.7,5.49,0.0,5,8.49
16.9,91.9,61.3,6.61,0.0,1,9.61
1.77,91.9,51.4,6.02,0.0,2,21.3
15.93,93.1,40.0,8.72,16.72,4,0.0
0.0,84.5,78.9,5.11,0.0,5,29.01
3.32,93.3,50.9,9.75,0.0,3,22.44
4.65,94.6,17.1,5.32,1.58,3,3.37
0.02,68.1,86.4,9.27,9.98,3,59.78
5.47,90.4,31.2,9.85,1.16,3,5.32
0.0,94.2,21.9,5.01,0.0,5,0.0
19.09,99.6,97.7,6.99,10.99,1,0.0
15.32,99.8,72.9,4.18,7.0,4,0.0
0.02,63.2,22.4,5.75,0.0,2,49.8
4.69,91.7,29.6,5.53,11.7,3,0.0
2.77,95.7,84.1,4.55,6.71,3,5.27
19.5,91.5,58.3,4.4,0.0,1,5.0
15.06,93.6,21.3,8.77,0.0,4,6.77
0.0,97.9,90.6,5.03,0.0,5,8.03
17.58,99.9,40.5,5.57,0.78,1,7.79
0.0,86.3,82.5,4.11,12.8,5,0.0
15.43,99.2,25.6,5.95,9.47,1,0.0
12.81,95.1,16.4,5.02,16.96,1,0.0
6.53,94.1,71.8,9.51,0.0,4,104.74
3.37,99.6,98.8,5.92,0.91,3,14.34
3.56,99.5,44.8,9.03,8.55,3,3.61
14.82,95.6,50.1,6.42,0.21,4,11.03
13.91,94.0,76.4,6.63,0.0,1,20.51
0.06,60.4,62.6,5.08,5.7,1,126.0
4.78,99.3,55.1,9.7,0.0,3,12.22
15.89,94.6,95.0,5.02,0.0,1,8.02
3.95,99.3,89.2,8.83,0.0,3,14.18
19.74,95.9,87.1,5.77,0.0,1,2.58
15.92,92.3,79.6,8.73,6.48,4,2.42
12.24,95.7,90.1,5.14,3.51,4,32.21
2.59,90.1,82.2,8.54,0.11,3,29.41
15.25,91.4,81.3,9.12,5.98,4,2.82
10.52,92.2,57.8,9.8,0.0,4,64.77
1.24,90.5,61.8,8.78,0.0,2,33.83
11.28,90.1,27.6,6.4,0.0,1,46.65
0.0,68.1,72.3,5.12,0.0,5,84.47
5.14,91.9,94.1,5.89,0.0,3,8.61
2.64,96.5,78.6,4.16,17.53,2,0.0
11.5,99.9,58.0,5.3,0.0,1,43.3
16.23,94.4,76.1,6.01,0.0,1,9.01
0.39,68.1,27.4,8.62,0.0,3,56.11
2.67,95.8,17.5,6.67,3.6,2,0.0
1.04,96.1,39.6,9.58,5.38,3,16.91
16.7,91.7,92.0,4.12,0.0,1,7.12
1.63,90.1,95.4,5.14,0.0,2,21.81
17.95,91.4,48.7,5.93,7.92,1,0.0
15.06,96.8,59.3,6.46,0.0,4,9.46
14.81,90.7,95.2,6.33,9.09,4,0.0
13.44,91.4,68.1,6.34,15.17,1,0.0
15.19,94.1,99.0,6.01,9.37,4,0.0
3.82,98.5,63.4,5.43,0.0,3,10.2
1.14,95.7,79.7,6.35,0.0,2,27.95
0.05,82.8,77.2,6.75,4.76,2,49.48
14.46,97.9,90.7,5.0,0.0,1,13.38
2.82,94.2,64.8,5.02,0.0,3,19.85
4.64,99.0,70.1,5.03,4.16,3,3.87
12.53,98.4,31.5,6.85,0.0,1,34.52
16.26,99.6,39.3,6.3,2.45,4,6.85
12.98,96.5,32.9,6.81,0.0,4,30.0
13.8,95.3,30.2,9.67,0.48,4,27.77
10.75,95.9,27.1,5.87,1.58,1,9.95
0.02,53.9,54.8,6.55,0.0,3,59.83
0.0,78.6,29.6,5.35,0.0,5,49.54
16.5,93.5,93.1,8.53,0.0,4,4.97
2.81,97.3,32.2,6.07,0.0,2,10.97
0.0,52.8,46.2,6.29,8.58,5,50.68
2.86,97.3,74.3,5.14,0.0,2,9.5
2.21,97.7,24.2,9.11,1.7,2,4.22
3.47,94.0,85.1,5.59,15.06,2,0.0
6.27,98.0,15.5,6.98,0.63,1,19.33
3.28,95.3,37.8,6.11,0.0,2,9.11
0.22,82.4,63.3,6.38,0.93,3,57.82
12.77,94.3,35.6,5.14,0.0,1,30.46
11.99,96.6,66.4,9.34,9.98,4,14.91
2.66,95.6,29.5,6.01,0.0,3,22.41
0.13,63.1,62.0,6.52,0.0,3,58.65
0.0,51.9,89.6,6.81,18.19,5,0.0
3.04,97.3,89.5,9.6,0.0,3,25.5
4.38,97.8,21.2,9.91,0.83,3,6.94
10.5,99.7,91.5,4.31,8.96,1,17.36
4.46,92.0,51.0,5.42,0.0,3,8.42
0.16,55.6,98.1,8.91,2.93,2,48.37
16.14,91.0,82.8,9.73,0.0,4,8.6
0.0,96.8,32.5,9.31,0.0,5,14.15
12.8,96.1,59.4,4.73,0.0,1,29.69
0.0,69.1,26.8,5.67,0.0,5,40.96
15.59,90.9,73.7,5.49,0.0,4,8.49
0.0,85.0,80.6,5.82,2.68,5,25.05
2.42,96.8,93.9,6.07,5.02,3,7.94
0.0,82.1,37.9,9.1,0.0,5,48.76
11.42,98.7,25.2,5.18,0.0,1,8.79
0.31,50.7,75.8,8.53,0.0,2,46.89
2.87,98.9,15.7,9.93,1.49,2,2.94
6.38,90.6,31.6,8.91,0.0,4,106.23
4.55,94.8,81.3,9.23,17.17,3,0.0
0.0,86.6,83.8,8.6,3.65,5,19.3
4.85,98.8,62.2,6.98,3.92,3,6.06
3.45,96.8,24.0,8.84,7.16,2,0.0
5.15,98.9,70.8,9.63,0.0,3,8.5
3.98,94.3,27.7,8.98,0.0,3,13.97
2.84,90.5,55.2,5.41,0.0,3,19.99
0.28,80.2,58.8,5.84,0.0,3,57.19
14.22,93.5,57.6,6.13,0.0,4,16.97
1.39,97.2,27.0,5.8,0.0,3,17.46
13.54,94.0,49.8,6.91,16.34,4,0.0
16.43,90.5,54.1,5.18,1.02,4,5.68
2.78,94.4,94.7,5.86,16.76,2,0.0
13.62,93.5,58.0,8.98,14.35,4,0.0
0.0,90.4,60.2,5.88,0.0,5,8.88
0.0,81.0,44.4,6.86,4.93,5,36.97
0.35,80.7,98.7,8.52,1.42,3,56.48
4.22,98.4,37.2,4.08,5.3,2,0.0
0.0,96.3,29.3,9.26,0.0,5,14.1
3.27,92.9,23.1,5.06,18.42,2,0.0
1.09,92.6,29.3,6.97,0.0,2,29.02
0.0,83.4,90.5,5.77,5.54,5,10.58
0.01,68.2,18.1,5.93,0.0,3,59.92
2.88,95.9,22.9,8.82,0.0,3,13.21
0.0,86.4,32.6,4.38,0.0,5,16.72
1.71,95.4,39.6,5.69,0.0,3,31.54
0.0,68.5,44.3,6.74,0.0,5,85.26
0.19,80.0,64.8,5.34,4.59,4,168.07
0.35,51.3,40.5,9.87,0.0,2,46.53
15.56,94.3,75.1,8.98,3.98,4,9.21
18.66,92.7,81.8,5.44,5.35,1,0.0
17.23,90.8,65.5,5.18,1.87,1,6.32
0.07,51.0,56.6,5.08,0.0,4,169.29
2.83,94.4,41.3,9.14,0.0,2,15.94
11.66,99.4,58.3,4.63,6.02,4,13.99
0.12,61.9,24.7,6.64,6.41,1,62.22
14.06,95.7,44.5,5.92,0.0,1,18.28
17.05,93.7,97.2,6.68,15.47,1,0.0
0.0,89.7,43.1,5.37,4.1,5,4.98
0.12,80.6,60.3,5.12,1.67,2,48.84
2.45,92.8,91.1,6.83,3.85,2,11.49
2.8,99.5,44.7,9.71,0.0,3,28.37
0.04,75.4,27.9,5.15,12.09,1,0.0
15.16,93.0,47.7,6.66,13.18,1,0.0
0.08,55.3,68.1,5.95,0.0,4,169.18
15.38,94.8,84.5,5.74,0.0,1,8.74
15.09,92.3,15.3,9.18,0.55,4,6.69
0.0,87.8,75.6,5.9,0.0,5,14.73
2.34,96.5,96.3,4.29,9.17,2,0.0
6.57,92.6,93.9,9.1,0.0,4,104.3
3.45,90.4,71.9,5.04,0.0,2,8.04
0.18,61.0,36.3,6.67,0.0,1,198.24
1.51,97.3,74.8,8.52,0.0,2,30.34
16.63,95.2,92.6,4.67,0.0,4,3.7
0.24,60.0,42.6,4.98,0.0,1,197.64
1.77,98.9,24.4,5.53,0.0,2,4.17
3.98,93.5,41.2,8.94,0.0,3,13.98
15.27,94.2,87.7,9.28,1.19,4,12.75
0.0,88.3,91.7,5.39,0.0,5,12.94
0.0,87.7,81.1,4.7,4.0,5,9.71
4.8,95.8,57.2,6.78,4.7,3,5.08
0.0,96.7,42.8,5.83,5.05,5,0.0
0.0,87.3,59.2,6.95,0.0,5,17.1
3.04,97.8,45.3,6.81,15.18,2,0.0
2.3,92.8,98.9,4.76,1.69,2,13.08
2.98,99.2,42.9,5.81,3.88,2,5.12
3.11,96.2,22.4,5.9,0.0,2,0.0
13.55,95.5,70.1,6.95,0.0,1,24.46
0.0,87.1,28.9,5.04,18.32,5,0.0
0.2,56.6,35.2,9.72,4.71,4,168.03
0.35,83.3,87.4,5.73,0.0,3,56.51
19.15,98.0,80.5,5.69,2.95,1,5.74
15.65,92.6,54.9,6.01,7.34,4,0.0
16.16,90.4,19.2,5.33,0.0,1,0.0
0.29,51.0,78.7,5.04,0.0,1,197.09
0.29,80.6,92.0,5.39,0.0,1,197.07
2.34,91.9,20.5,6.34,3.46,3,11.22
14.42,95.4,25.0,8.6,0.0,4,10.02
0.33,83.5,49.2,6.62,0.0,3,56.7
17.98,96.5,45.5,6.59,0.0,1,9.59
3.5,91.6,19.2,9.09,0.0,3,9.83
3.93,94.3,74.9,9.58,0.0,3,15.25
15.06,95.0,34.0,9.29,3.92,4,9.62
3.18,97.0,76.3,5.54,7.47,2,0.0
3.1,98.1,52.5,5.1,0.0,2,8.1
3.25,99.5,58.3,5.7,2.13,2,6.58
0.12,56.0,97.6,5.74,0.0,2,48.77
0.0,95.7,86.0,8.89,2.49,5,10.8
2.8,96.5,92.2,5.83,0.0,2,10.79
3.23,96.6,91.7,8.82,0.0,3,22.48
14.62,95.9,95.0,6.29,0.0,4,13.12
0.0,94.1,18.9,6.6,5.15,5,0.0
0.36,78.0,95.4,6.87,0.0,1,196.42
3.09,95.1,29.5,6.89,0.0,2,9.89
3.82,93.9,44.0,5.79,0.99,2,7.8
2.25,98.6,30.3,4.07,12.84,3,0.0
3.21,98.9,89.6,8.51,0.0,3,22.28
5.56,94.3,27.7,4.4,0.0,3,4.42
0.0,88.4,28.4,6.97,0.0,5,14.01
0.0,85.8,30.8,6.36,4.61,5,15.64
17.69,96.4,42.3,6.11,0.0,1,9.11
0.0,85.8,68.0,5.67,0.0,5,19.47
0.26,67.7,55.2,9.76,0.0,4,167.35
14.16,96.1,87.2,9.82,0.0,4,24.41
1.68,94.5,55.8,8.7,0.0,2,28.61
13.17,90.5,89.7,8.85,0.0,4,34.72
0.0,92.9,44.1,5.81,7.97,5,0.0
19.0,91.6,20.9,6.76,12.06,1,0.0
16.79,94.9,80.8,6.8,3.32,4,2.07
2.72,98.8,26.6,9.49,5.77,2,0.0
3.36,90.2,19.5,9.18,0.0,2,2.8
17.08,97.9,38.3,5.13,6.89,1,0.0
3.3,99.0,86.7,4.48,0.0,3,14.46
0.0,84.0,76.7,6.01,0.0,5,31.99
2.67,96.3,59.5,9.63,3.08,3,26.26
3.87,90.5,79.7,6.03,0.0,2,9.03
0.01,80.5,91.3,5.36,9.53,2,34.63
0.01,57.7,17.9,5.26,0.0,1,165.83
16.1,94.3,68.7,9.08,1.0,4,8.97
1.53,99.2,49.5,5.99,5.66,2,7.23
10.93,96.5,25.6,8.83,6.4,4,10.62
2.34,98.3,25.6,5.65,7.47,2,0.0
19.67,96.6,79.4,4.01,0.0,1,3.28
0.0,78.0,80.5,9.44,13.22,5,0.0
15.73,95.7,44.3,6.06,0.0,4,9.06
16.59,90.8,82.2,9.26,0.0,4,4.09
0.25,52.6,90.0,6.89,1.15,3,57.5
0.0,87.5,37.5,8.56,6.69,5,5.21
0.0,90.1,31.9,6.81,0.0,5,9.81
1.95,90.4,78.8,4.59,0.0,3,28.08
7.37,97.9,27.2,6.81,0.0,4,43.06
16.95,93.8,98.2,6.06,4.89,1,4.17
11.84,92.3,81.0,4.71,4.98,4,34.29
13.85,90.9,22.4,5.91,0.0,4,10.18
12.51,96.2,69.9,5.61,0.0,1,33.53
3.45,94.8,17.7,4.92,0.0,3,6.71
0.0,91.5,43.0,5.02,1.02,5,7.0
5.24,94.8,90.2,9.57,0.0,3,7.59
12.38,94.4,80.5,5.8,7.32,1,11.07
12.62,95.2,85.3,4.83,4.44,1,27.24
13.23,95.7,32.6,5.75,0.0,1,26.49
0.0,90.7,62.8,6.39,0.0,5,9.39
0.01,80.8,84.8,6.61,9.91,1,97.11
0.0,53.1,53.7,6.72,6.76,5,51.36
0.05,73.6,92.2,8.93,0.0,3,59.47
0.0,66.4,64.4,6.16,11.17,5,0.0
0.05,82.6,23.7,6.38,6.27,2,16.96
14.98,90.1,86.8,9.25,11.91,4,0.0
0.21,53.5,36.6,5.21,0.0,3,57.94
3.62,91.7,40.8,5.09,0.0,3,11.91
0.0,82.2,74.5,5.55,0.0,5,37.38
5.98,90.3,50.6,6.26,0.0,1,99.48
16.19,96.9,59.9,9.83,4.35,4,8.11
0.0,94.1,16.4,6.64,2.26,5,0.0
5.85,91.6,88.9,5.78,4.63,3,0.0
12.41,90.7,68.7,6.6,2.41,1,33.11
2.3,99.6,68.3,5.09,0.0,3,25.08
1.94,96.6,50.3,5.59,0.0,2,19.17
2.92,97.8,70.4,6.2,1.66,2,8.38
17.56,98.4,16.3,8.86,15.45,4,0.0
13.1,98.6,47.7,5.3,0.0,1,27.29
13.73,90.3,72.6,6.68,19.98,1,0.0
15.26,92.6,27.5,5.63,0.0,1,0.0
5.15,97.6,87.7,6.35,1.2,1,106.61
6.73,97.3,48.5,4.16,3.4,1,86.43
5.74,98.1,26.1,5.26,0.0,1,20.18
0.19,66.8,64.4,5.34,9.36,3,58.09
15.23,94.2,88.2,6.23,0.0,1,9.23
16.39,97.3,70.9,5.28,7.76,4,0.0
19.6,90.2,28.8,5.97,10.35,1,0.0
0.0,90.2,86.9,4.45,6.73,5,0.0
3.21,96.0,68.3,9.27,4.05,2,9.45
0.0,90.8,30.2,6.82,7.06,5,0.0
12.88,97.3,85.6,9.14,8.53,4,11.41
1.02,99.6,98.5,5.02,0.0,2,27.82
0.0,88.0,37.7,4.66,0.0,5,12.88
3.04,95.6,89.9,5.22,0.0,2,8.22
17.36,91.1,75.2,5.74,0.0,1,8.74
7.94,98.0,23.0,5.01,0.0,1,15.71
2.01,94.1,59.0,5.24,9.16,3,7.61
14.15,94.8,56.4,5.39,3.77,1,13.13
6.63,97.7,36.0,5.65,0.0,4,92.34
14.63,93.7,96.8,5.38,7.42,1,0.0
9.39,90.8,58.1,5.37,1.37,1,63.1
13.48,97.7,80.3,8.69,0.0,4,30.89
4.36,95.6,61.2,9.03,0.0,3,13.84
0.01,58.7,19.8,6.99,0.0,2,49.87
2.37,92.4,62.5,4.08,0.0,2,13.43
0.0,91.4,15.1,4.49,11.95,5,0.0
0.07,82.4,49.9,5.54,4.97,1,199.27
6.93,91.6,15.5,8.56,16.97,4,0.0
3.44,94.6,80.8,5.17,7.89,3,2.35
6.38,94.1,25.1,4.45,0.0,4,46.85
19.34,97.0,42.7,4.31,14.29,1,0.0
0.26,73.1,26.6,6.45,0.0,4,140.61
2.78,94.4,83.3,5.38,4.75,2,5.79
16.77,97.1,35.2,4.59,9.25,4,0.0
4.35,95.1,35.3,9.76,0.0,3,14.68
13.13,96.5,30.3,9.46,0.0,4,35.88
0.27,52.3,34.2,5.41,0.0,1,197.26
10.46,96.3,56.3,5.19,5.51,1,19.25
0.0,87.2,57.8,6.54,14.47,5,0.0
0.37,72.1,17.8,6.39,12.2,1,0.0
0.35,76.7,19.0,8.57,5.86,4,60.79
4.35,97.3,24.0,8.79,15.61,3,0.0
0.07,84.1,20.9,5.68,0.0,2,43.64
4.27,94.2,47.4,9.77,0.0,3,14.68
0.0,96.7,76.3,6.22,4.95,5,4.27
0.33,58.3,77.5,5.34,0.0,2,46.72
2.96,99.7,21.2,9.88,10.45,3,0.0
4.62,92.9,16.8,9.25,18.1,3,0.0
14.06,96.1,27.4,9.91,0.0,4,12.82
10.76,96.0,24.8,9.61,19.46,4,0.0
0.24,50.5,25.4,6.01,0.0,2,47.65
0.0,88.3,54.7,6.74,4.82,5,9.3
0.0,68.6,90.3,6.1,0.0,5,84.09
17.24,93.3,41.9,5.62,2.86,1,5.77
0.0,90.5,98.2,8.99,0.49,5,13.22
2.65,91.3,89.8,6.31,0.0,2,12.81
14.03,91.7,21.1,6.48,0.0,1,3.85
0.38,84.7,17.5,8.73,18.5,4,0.0
15.86,96.8,75.3,6.65,0.0,1,9.65
1.22,95.0,62.8,9.66,17.69,3,0.0
0.0,92.2,18.8,5.2,3.59,5,0.0
0.0,90.4,78.4,4.79,6.64,5,0.0
3.27,96.5,18.4,5.8,14.68,3,0.0
0.0,87.7,45.2,4.06,3.27,5,9.74
12.84,95.1,20.6,5.48,0.0,1,6.02
16.73,90.4,77.0,5.63,0.0,1,8.63
2.93,93.0,46.2,6.63,0.0,2,10.35
0.0,93.6,94.7,6.16,0.0,5,9.16
5.23,90.9,40.7,9.2,7.59,3,2.12
0.21,79.8,21.7,6.63,2.04,1,128.13
16.14,90.3,46.6,8.74,0.0,4,8.6
12.22,91.0,57.0,5.69,0.0,1,36.49
5.46,99.7,24.7,5.55,0.0,1,20.79
14.91,92.4,46.8,5.74,9.72,1,0.0
0.0,73.9,46.7,5.46,1.52,5,63.43
0.0,90.7,71.6,6.3,0.31,5,9.0
16.95,98.0,64.4,8.92,1.48,4,0.0
4.44,94.6,47.0,5.02,0.0,2,5.61
6.03,91.7,44.0,5.86,0.0,1,98.54
16.56,91.5,80.7,6.91,0.0,1,9.91
0.14,68.6,55.2,5.44,0.0,2,48.56
15.88,94.6,57.8,8.97,6.2,4,2.65
10.55,90.8,33.1,6.33,0.0,4,53.81
0.12,58.2,20.8,6.01,15.05,1,0.0
3.25,99.1,21.1,4.93,0.0,2,0.0
0.0,90.6,87.8,6.19,4.5,5,4.69
14.42,94.2,78.7,5.49,0.0,4,14.25
12.35,92.2,44.3,4.98,0.0,4,34.45
0.0,93.4,39.1,4.05,0.0,5,7.05
0.38,78.1,73.4,4.01,0.0,2,46.19
4.27,94.2,82.8,5.93,0.0,3,8.93
16.34,91.4,33.8,9.9,17.28,4,0.0
1.86,100.0,79.9,9.77,0.0,2,27.82
0.0,89.3,39.5,6.17,0.0,5,10.99
0.35,70.0,35.5,4.36,3.72,4,166.49
3.11,92.4,54.0,5.37,0.0,3,17.29
3.59,98.9,74.8,5.02,16.66,2,0.0
3.29,91.1,51.6,6.63,0.0,2,9.63
0.0,93.9,79.4,5.45,0.0,5,8.45
0.0,86.0,87.8,5.19,2.99,5,15.68
3.45,92.9,27.6,6.42,3.64,2,5.78
